model,price,reviews,sells,url,vendor
,99.99,969,208,https://produto.mercadolivre.com.br/MLB-2029115497-repetidor-xiaomi-mi-pro-preto-100v240v-_JM,
,169.99,"1,661",19,https://produto.mercadolivre.com.br/MLB-2665368706-roteador-access-point-repetidor-intelbras-action-rf-1200-_JM,
SDCS2/256GB,351,10,105,https://www.mercadolivre.com.br/carto-de-memoria-kingston-sdcs2256gb-com-adaptador-sd-256gb/p/MLB15713892?pdp_filters=category:MLB5867,Kingston
,196,262,30,https://produto.mercadolivre.com.br/MLB-2090012048-roteador-xiaomi-mi-r4a-dual-band-2450ghz-gigabit-bivolt-_JM,
,220,180,46,https://produto.mercadolivre.com.br/MLB-2217627834-roteador-mercusys-ac12g-ac1200-gigabyt-dual-band-novo-_JM,
,419.99,43,22,https://produto.mercadolivre.com.br/MLB-2120171473-roteador-dir3040-mesh-exo-mu-mimo-tri-band-d-link-ac3000mbps-_JM,
,73.99,43,934,https://produto.mercadolivre.com.br/MLB-1863231003-wi-fi-repetidor-extensor-wireless-2antenas-1200mbps-rapido-_JM,
,181,887,149,https://produto.mercadolivre.com.br/MLB-2050588683-repetidor-tp-link-re200-branco-_JM,
Rocket,1999,9,532,https://www.mercadolivre.com.br/access-point-outdoor-wmm-ubiquiti-rocket-prism-ac-gen2-rp-5ac-gen2-branco-220v/p/MLB7912335?pdp_filters=category:MLB5867,Ubiquiti
,1329.99,367,52,https://produto.mercadolivre.com.br/MLB-1589421300-routerboard-rb-3011uias-rm-l5-mikrotik-_JM,
Deco X20,1397,58,405,https://www.mercadolivre.com.br/access-point-roteador-sistema-wi-fi-mesh-tp-link-deco-x20-branco-220v-2-unidades/p/MLB16139811?pdp_filters=category:MLB5867,TP-Link
,291.59,12,509,https://produto.mercadolivre.com.br/MLB-1775890909-roteador-tp-link-archer-c6-ver320-gigabit-mu-mimo-ac1200-_JM,
,1510.22,137,42,https://produto.mercadolivre.com.br/MLB-2149047124-mikrotik-roteador-bridge-routerboard-rb4011igsrm-_JM,
AC12,197,180,6523,https://www.mercadolivre.com.br/roteador-mercusys-ac12-preto/p/MLB15305046?pdp_filters=category:MLB5867,Mercusys
RouterBOARD,189.70,684,5635,https://www.mercadolivre.com.br/access-point-indoor-mikrotik-routerboard-hap-lite-rb941-2nd-tc-azul-e-branco/p/MLB8734740?pdp_filters=category:MLB5867,MikroTik
,165,"1,661",114,https://produto.mercadolivre.com.br/MLB-1647587419-roteador-intelbras-action-rf-1200-com-nfe-_JM,
,340,"3,217",127,https://produto.mercadolivre.com.br/MLB-1890253015-roteador-access-point-range-extender-tp-link-tl-wr941hp-_JM,
,250.20,420,187,https://produto.mercadolivre.com.br/MLB-1781880902-roteador-tplink-tl-r-470t-4-wan-load-balance-ate-4-links-_JM,
,1149,33,870,https://produto.mercadolivre.com.br/MLB-1375546058-kit-amplimax-elsys-4g-internet-rural-tel-roteador-ant-_JM,
,1270,"1,112",73,https://produto.mercadolivre.com.br/MLB-2186601225-access-point-roteador-wi-fi-mesh-tp-link-deco-m5-3-unidades-_JM,
,169.99,"8,739",137,https://produto.mercadolivre.com.br/MLB-1510686979-repetidor-de-internet-wiffi-para-roteador-300-mbps-tp-link-_JM,
,188.78,4,114,https://produto.mercadolivre.com.br/MLB-855958119-repetidor-de-sinal-tp-link-re200-ac750-dual-band-24-5ghz-_JM,
,499,712,301,https://produto.mercadolivre.com.br/MLB-1149985936-routerboard-rb750-gr3-hex-l4-mikrotik-_JM,
,1340,82,27,https://produto.mercadolivre.com.br/MLB-2186564413-wi-fi-mesh-access-point-roteador-tp-link-deco-m5-3-unidades-_JM,
MW330HP,154.90,252,4590,https://www.mercadolivre.com.br/roteador-mercusys-mw330hp-preto/p/MLB15315978?pdp_filters=category:MLB5867,Mercusys
RouterBOARD,358,4,836,https://www.mercadolivre.com.br/access-point-outdoor-mikrotik-routerboard-sxtsq-5-rbsxtsq5hpnd-branco-e-cinza/p/MLB11711534?pdp_filters=category:MLB5867,MikroTik
,51.99,87,2137,https://produto.mercadolivre.com.br/MLB-2025806600-repetidor-dr4-300m-branco-110v220v-bivolt-_JM,
,478,162,38,https://produto.mercadolivre.com.br/MLB-1890249533-access-point-roteador-tp-link-archer-ax10-preto-_JM,
,359,347,87,https://produto.mercadolivre.com.br/MLB-2180858108-conjunto-roteador-intelbras-mesh-twibi-fast-2-unidades-_JM,
Archer,630,180,2514,https://www.mercadolivre.com.br/roteador-access-point-tp-link-archer-ax50-v1-preto-220v/p/MLB15388285?pdp_filters=category:MLB5867,TP-Link
Deco M5,619,82,121,https://www.mercadolivre.com.br/sistema-wi-fi-mesh-access-point-roteador-wmm-tp-link-deco-m5-v3-branco-220v/p/MLB18384165?pdp_filters=category:MLB5867,TP-Link
,202,"1,130",85,https://produto.mercadolivre.com.br/MLB-2077329435-roteador-access-point-tp-link-archer-c50-branco-_JM,
,89.90,384,840,https://produto.mercadolivre.com.br/MLB-2618331095-repetidor-wifi-2800m-4-antenas-amplificador-de-sinal-_JM,
nova MW6,545,160,400,https://www.mercadolivre.com.br/sistema-wi-fi-mesh-tenda-nova-mw6-branco-110v240v/p/MLB14051981?pdp_filters=category:MLB5867,Tenda
,374.99,"2,128",1002,https://produto.mercadolivre.com.br/MLB-1921762950-roteador-wifi-gigabit-intelbras-rg1200-potente-quebra-parede-_JM,
,275,174,101,https://produto.mercadolivre.com.br/MLB-2178311122-roteador-dual-band-1300mbps-huawei-ws5200-4-antenas-245ghz-_JM,
,277.20,"6,675",456,https://produto.mercadolivre.com.br/MLB-1773610867-roteador-sem-fio-tp-link-archer-c60-dual-band-mu-mimo-ac1350-_JM,
,229.16,231,73,https://produto.mercadolivre.com.br/MLB-2178773056-roteador-d-link-dir-846-gigabit-ac1200-dual-band-5-portas-_JM,
,465,202,55,https://produto.mercadolivre.com.br/MLB-2179714068-roteador-huawei-ax3-quad-core-branco-100v240v-ws7200-_JM,
RouterBOARD,403,121,3349,https://www.mercadolivre.com.br/access-point-outdoor-mikrotik-routerboard-sxt-lite5-rbsxt5ndr2-branco/p/MLB17378103?pdp_filters=category:MLB5867,MikroTik
IWR 3000N,129.90,747,18521,https://www.mercadolivre.com.br/roteador-access-point-repetidor-intelbras-iwr-3000n-branco-100v240v/p/MLB9452640?pdp_filters=category:MLB5867,Intelbras
,60.54,13,279,https://produto.mercadolivre.com.br/MLB-1763578777-repetidor-de-sinal-wifi-expansor-wireless-300m-internet-haiz-_JM,
Deco X60,2990,60,332,https://www.mercadolivre.com.br/sistema-wi-fi-mesh-access-point-roteador-wmm-tp-link-deco-x60-v3-branco-100v240v-3-unidades/p/MLB18466071?pdp_filters=category:MLB5867,TP-Link
RouterBOARD,1052,19,793,https://www.mercadolivre.com.br/access-point-outdoor-mikrotik-routerboard-netmetal-5-rb922uags-5hpacd-nm-preto-100v240v/p/MLB7931366?pdp_filters=category:MLB5867,MikroTik
Archer,453,11,290,https://www.mercadolivre.com.br/roteador-wmm-tp-link-archer-ax10-v1-preto-220v/p/MLB18371465?pdp_filters=category:MLB5867,TP-Link
,53.64,129,3312,https://produto.mercadolivre.com.br/MLB-2025780053-repetidor-de-sinal-wifi-expansor-wireless-300m-internet-_JM,
,534.90,34,40,https://produto.mercadolivre.com.br/MLB-1861475897-roteador-wifi-mesh-tenda-mw3-ac-1200mbps-com-3-unidades-_JM,
DAP-1325,135,352,7212,https://www.mercadolivre.com.br/repetidor-d-link-dap-1325-branco-110v240v/p/MLB15306585?pdp_filters=category:MLB5867,D-Link
,1379.23,365,77,https://produto.mercadolivre.com.br/MLB-2081708135-access-point-indoor-ubiquiti-networks-unifi-ac-lr-ap-uap-ac-_JM,
,77.80,243,5357,https://produto.mercadolivre.com.br/MLB-1135305422-repetidor-expansor-de-sinal-wifi-roteador-t25-expansor-300m-_JM,
RT-AC86U,1629.62,31,485,https://www.mercadolivre.com.br/access-point-roteador-asus-rt-ac86u-preto-e-vermelho-110v240v/p/MLB10523171?pdp_filters=category:MLB5867,Asus
,1292.97,367,477,https://produto.mercadolivre.com.br/MLB-1747712999-mikrotik-routerboard-rb-3011uias-rm-l5-4ghz-usb-30-cnf-_JM,
,89.67,969,198,https://produto.mercadolivre.com.br/MLB-1836197912-repetidor-xiaomi-mi-pro-300m-preto-100v240v-_JM,
,575,73,50,https://produto.mercadolivre.com.br/MLB-2607037711-tp-link-er605-vpn-gigabit-multi-wan-router-load-balance-_JM,
EXO AX,1359,9,96,https://www.mercadolivre.com.br/roteador-d-link-exo-ax-dir-x5460-preto-110v220v/p/MLB18630620?pdp_filters=category:MLB5867,D-Link
RouterBOARD,382,50,1044,https://www.mercadolivre.com.br/access-point-indoor-mikrotik-routerboard-hap-ac-lite-tower-rb952ui-5ac2nd-tc-preto/p/MLB8718822?pdp_filters=category:MLB5867,MikroTik
MW325R,112.11,235,3640,https://www.mercadolivre.com.br/roteador-mercusys-mw325r-v1-branco-100v240v/p/MLB9373592?pdp_filters=item_id:MLB1857272229,Mercusys
,99,19,536,https://produto.mercadolivre.com.br/MLB-2047326329-repetidor-de-sinal-amplificador-wireless-wifi-300mbps-_JM,
,399,6,425,https://produto.mercadolivre.com.br/MLB-1479214389-modem-roteador-b681-wifi-3g-2g-chip-entrada-antena-rural-_JM,
,78.20,"1,229",500,https://produto.mercadolivre.com.br/MLB-1912698848-roteador-wireless-tplink-mercusys-mw301r-300mbps-envio-24hs-_JM,
UniFi,2920,8,671,https://www.mercadolivre.com.br/access-point-ubiquiti-unifi-uapachd-branco/p/MLB15258384?pdp_filters=category:MLB5867,Ubiquiti
Wifi,820.62,110,873,https://www.mercadolivre.com.br/sistema-wi-fi-mesh-roteador-google-wifi-snow-220v/p/MLB15995756?pdp_filters=category:MLB5867,Google
,1459,137,188,https://produto.mercadolivre.com.br/MLB-1615994209-mikrotik-routerboard-rb-4011igsrm-pronta-entrega-_JM,
,729,559,65,https://produto.mercadolivre.com.br/MLB-1799518052-access-point-indoor-ubiquiti-unifi-ac-lite-_JM,
TL-WR849N,100,"3,582",26860,https://www.mercadolivre.com.br/roteador-tp-link-tl-wr849n-branco-e-prata-110v220v/p/MLB8063126?pdp_filters=item_id:MLB1895287578,TP-Link
,848,5,204,https://produto.mercadolivre.com.br/MLB-1650735666-mikrotik-routerboard-rblhg-5hpnd-xl-27-dbi-l3-lhg-xl-hp5-_JM,
,31.59,6,352,https://produto.mercadolivre.com.br/MLB-1814125451-kit-3-suportes-de-parede-triangular-para-roteador-tp-link-m5-_JM,
A18,129,8,92,https://www.mercadolivre.com.br/access-point-repetidor-tenda-a18-branco/p/MLB15306605?pdp_filters=category:MLB5867,Tenda
F3,145.35,75,1180,https://www.mercadolivre.com.br/roteador-tenda-f3-branco/p/MLB6323454?pdp_filters=category:MLB5867,Tenda
,232.90,"6,675",604,https://produto.mercadolivre.com.br/MLB-1174925928-roteador-wireless-tp-link-archer-c60-dual-band-ac1350-com-nf-_JM,
,149,710,123,https://produto.mercadolivre.com.br/MLB-2020134348-access-point-repetidor-roteador-tp-link-archer-c21-branco-_JM,
,67.60,17,399,https://produto.mercadolivre.com.br/MLB-2033272076-repetidor-de-sinal-wifi-2-antenas-1200mbps-amplificador-_JM,
,874.20,5,172,https://produto.mercadolivre.com.br/MLB-1738519117-kit-link-3g4g-amplimax-fit-apenas-dados-antcabosroteador-_JM,
,1998,56,29,https://produto.mercadolivre.com.br/MLB-2046089756-sistema-wi-fi-mesh-roteador-google-wifi-snow-kit-com-3-unid-_JM,
,659,5,155,https://produto.mercadolivre.com.br/MLB-2156529828-kit-roteador-amplimax-fit-internet-rural-roteador-cabo-_JM,
,749,9,353,https://produto.mercadolivre.com.br/MLB-1755427969-kit-amplimax-fit-elsys-link-4g-antena-externa-cabos-_JM,
,487,712,63,https://produto.mercadolivre.com.br/MLB-1808191332-roteador-mikrotik-routerboard-hex-rb750gr3-brancoazul-_JM,
Archer,1675,89,1116,https://www.mercadolivre.com.br/roteador-access-point-tp-link-archer-ax6000-quad-core-v1-preto-100v240v/p/MLB15313755?pdp_filters=category:MLB5867,TP-Link
,564.90,49,17,https://produto.mercadolivre.com.br/MLB-1861498629-roteador-wifi-tenda-ac23-gigabit-7-antenas-6dbi-ac-2100mbps-_JM,
TL-WR940N,137,24,269,https://www.mercadolivre.com.br/roteador-wds-bridge-tp-link-tl-wr940n-v3-preto-220v/p/MLB15281947?pdp_filters=category:MLB5867,TP-Link
LiteAP,832,10,576,https://www.mercadolivre.com.br/access-point-ubiquiti-liteap-lap-gps-branco/p/MLB15355830?pdp_filters=category:MLB5867,Ubiquiti
DHP-W220AV,160,7,252,https://www.mercadolivre.com.br/adaptador-powerline-d-link-dhp-w220av-branco-100v240v/p/MLB16001481?pdp_filters=category:MLB5867,D-Link
,185.88,887,132,https://produto.mercadolivre.com.br/MLB-2088352161-repetidor-de-sinal-wi-fi-tplink-ac750-re200-24-e-5g-tomada-_JM,
,680,180,41,https://produto.mercadolivre.com.br/MLB-1843940869-roteador-access-point-tp-link-archer-ax50-preto-_JM,
,244,414,285,https://produto.mercadolivre.com.br/MLB-1964948922-roteador-tp-link-ec220-g5-gigabit-ac1200-_JM,
nova MW6,1005,160,1017,https://www.mercadolivre.com.br/sistema-wi-fi-mesh-tenda-nova-mw6-branco-110v240v-3-unidades/p/MLB16050356?pdp_filters=category:MLB5867,Tenda
,325.90,"3,217",366,https://produto.mercadolivre.com.br/MLB-1195714597-roteador-wifi-tp-link-tl-wr941hp-450mbps-high-power-8-dbi-nf-_JM,
WEX-350,292.72,67,2101,https://www.mercadolivre.com.br/access-point-roteador-aquario-wex-350-branco-110v220v/p/MLB15306373?pdp_filters=category:MLB5867,Aquário
TL-WR845N,138,67,652,https://www.mercadolivre.com.br/access-point-repetidor-roteador-tp-link-tl-wr845n-branco/p/MLB6262783?pdp_filters=category:MLB5867,TP-Link
,177.70,7,288,https://produto.mercadolivre.com.br/MLB-2606059190-repetidor-de-sinal-wireless-tp-link-bivolt-_JM,
TL-PA4010 KIT,797,630,3800,https://www.mercadolivre.com.br/adaptador-powerline-tp-link-tl-pa4010-kit-branco-e-cinza-110v220v-2-unidades/p/MLB11711528?pdp_filters=category:MLB5867,TP-Link
Archer,435,"4,972",728,https://www.mercadolivre.com.br/roteador-tp-link-archer-c20-preto-100v240v/p/MLB17917006?pdp_filters=category:MLB5867,TP-Link
,448.90,"1,123",174,https://produto.mercadolivre.com.br/MLB-1193968715-repetidor-tp-link-tl-re450-ac1750-dual-band-com-nota-fiscal-_JM,
MW300RE,80,184,3631,https://www.mercadolivre.com.br/range-extender-mercusys-mw300re-v1-branco-220v/p/MLB15343063?pdp_filters=category:MLB5867,Mercusys
,699,559,132,https://produto.mercadolivre.com.br/MLB-1799520883-access-point-ubiquiti-networks-unifi-ac-lite-_JM,
,53.99,32,1013,https://produto.mercadolivre.com.br/MLB-1595804516-repetidor-de-sinal-distribuidor-replicador-wifi-sem-fio-top-_JM,
,262.63,13,290,https://produto.mercadolivre.com.br/MLB-1981440318-repetidor-de-sinal-5g-sem-fio-300mbps-tp-link-dual-band-wifi-_JM,
Archer,2799.88,5,93,https://www.mercadolivre.com.br/access-point-roteador-bridge-tp-link-archer-ax11000-v1-preto-e-vermelho-220v/p/MLB17899491?pdp_filters=category:MLB5867,TP-Link
RouterBOARD,198,127,2768,https://www.mercadolivre.com.br/access-point-mikrotik-routerboard-hap-lite-rb941-2nd-azul-e-branco/p/MLB6186909?pdp_filters=item_id:MLB2079872645,MikroTik
,679.99,559,34,https://produto.mercadolivre.com.br/MLB-2659811422-access-point-indoor-wmm-ubiquiti-unifi-ac-ap-uap-ac-lite-_JM,
,342,587,25,https://produto.mercadolivre.com.br/MLB-1864283765-access-point-roteador-sistema-wi-fi-mesh-tp-link-deco-m4-_JM,
,97.99,75,1831,https://produto.mercadolivre.com.br/MLB-1856997786-repetidor-wi-fi-mini-roteador-wireless-4-antenas-2800m-_JM,
,637,73,29,https://produto.mercadolivre.com.br/MLB-2144285916-tp-link-omada-vpn-gigabit-router-er605-tl-r605-_JM,
,130.06,384,2162,https://produto.mercadolivre.com.br/MLB-916551947-repetidor-wifi-2800m-4-antenas-amplificador-de-sinal-_JM,
Archer,349,16,277,https://www.mercadolivre.com.br/roteador-access-point-tp-link-archer-c1200-preto/p/MLB13987150?pdp_filters=category:MLB5867,TP-Link
,389.99,"2,128",340,https://produto.mercadolivre.com.br/MLB-1921774617-roteador-gigabit-101001000-intelbras-rg1200-dual-band-novo-_JM,
,95.92,13,357,https://produto.mercadolivre.com.br/MLB-1921693694-repetidor-wi-fi-900mbps-sem-fio-amplificador-wireless-_JM,
,3639.99,64,21,https://produto.mercadolivre.com.br/MLB-1513997473-mikrotik-cloud-core-router-ccr1009-7g-1c-1s-c-nota-em-12x-_JM,
,399.23,12,81,https://produto.mercadolivre.com.br/MLB-1730919776-ponto-de-acesso-tplink-eap110-outdoor-_JM,
,96.80,46,980,https://produto.mercadolivre.com.br/MLB-1683299683-repetidor-rapido-wi-fi-600-mbps-sinal-amplificador-wireless-_JM,
,228.23,127,176,https://produto.mercadolivre.com.br/MLB-2004488045-mikrotik-routerboard-rb-941-2nd-tipo-rb-750-c-wifi-_JM,
,469.90,136,13,https://produto.mercadolivre.com.br/MLB-2682825158-sistema-wi-fi-mesh-d-link-covr-1102-100v240v-2-unidades-_JM,
,261.90,547,205,https://produto.mercadolivre.com.br/MLB-1855472050-roteador-gigabit-tenda-ac10-dual-band-ac1200-mbps-ac10-_JM,
,506.90,34,19,https://produto.mercadolivre.com.br/MLB-2601937634-roteador-tenda-mesh-mw3-1200mbps-dual-band-3-unidades-_JM,
,600,19,311,https://produto.mercadolivre.com.br/MLB-2007352427-roteador-xiaomi-mi-router-ax3000-wi-fi-6-mesh-_JM,
,218.23,30,27,https://produto.mercadolivre.com.br/MLB-1812312551-roteador-tp-link-wi-fi-ac1200-dual-band-archer-c54-_JM,
TL-PA4010,297,214,744,https://www.mercadolivre.com.br/adaptador-powerline-tp-link-tl-pa4010-branco/p/MLB6248462?pdp_filters=category:MLB5867,TP-Link
,372.90,149,9,https://produto.mercadolivre.com.br/MLB-1861473903-roteador-wifi-mesh-tenda-mw3-ac-1200mbps-com-2-unidades-_JM,
,62.99,5,79,https://produto.mercadolivre.com.br/MLB-2199690929-repetidor-de-sinal-wifi-expansor-wireless-300m-sem-fio-novo-_JM,
,77.22,109,49,https://produto.mercadolivre.com.br/MLB-1378576321-roteador-tenda-n301-wi-fi-n300-2-ant-5dbi-3lan-1wan-ipv6-_JM,
,263,76,26,https://produto.mercadolivre.com.br/MLB-2017833814-access-point-roteador-tp-link-ec230-g1-preto-_JM,
,524.48,83,31,https://produto.mercadolivre.com.br/MLB-2184108672-mikrotik-routerboard-rb-d52g-5hacd2hnd-tc-hap-ac2-l4-_JM,
,126.25,38,1052,https://produto.mercadolivre.com.br/MLB-1947464182-extensor-repetidor-de-sinal-wi-fi-1200-mbps-_JM,
,209,5,221,https://produto.mercadolivre.com.br/MLB-1897535891-repetidor-wireless-tp-link-re200-dual-band-24-5ghz-cnf-e-_JM,
,111.65,397,152,https://produto.mercadolivre.com.br/MLB-1797731250-roteador-wireless-multimodo-4-em-1-300mbps-tl-wr829n-tp-link-_JM,
,470,202,23,https://produto.mercadolivre.com.br/MLB-2178364951-roteador-alta-performance-huawei-ax3-ws7200-wifi-6-plus-_JM,
RouterBOARD,419,107,839,https://www.mercadolivre.com.br/access-point-mikrotik-routerboard-groovea-52-rbgroovea-52hpn-branco-100v240v/p/MLB6079838?pdp_filters=category:MLB5867,MikroTik
,1340,"1,112",9,https://produto.mercadolivre.com.br/MLB-2186650998-access-point-roteador-wi-fi-mesh-tp-link-deco-m5-3-unidades-_JM,
,1499.99,137,14,https://produto.mercadolivre.com.br/MLB-2201618522-roteador-bridge-mikrotik-4011-series-rb4011igsrm-preto-_JM,
,167.40,"4,972",17,https://produto.mercadolivre.com.br/MLB-2007476327-roteador-tp-link-archer-c20-azul-e-branco-_JM,
,752,6,238,https://produto.mercadolivre.com.br/MLB-1091801479-mikrotik-routerboard-rblhg-5hpnd-xl-27-dbi-l3-lhg-xl-hp5-_JM,
,234.88,"6,675",346,https://produto.mercadolivre.com.br/MLB-886902196-roteador-tp-link-wifi-dual-band-ac1350-archer-c60-5-antenas-_JM,
,690,559,47,https://produto.mercadolivre.com.br/MLB-2102574889-access-point-indoor-ubiquiti-networks-unifi-ac-uap-a-ap-lite-_JM,
,509.64,202,100,https://produto.mercadolivre.com.br/MLB-2166650446-roteador-alta-performance-huawei-ax3-ws7200-wifi-6-plus-_JM,
,93.90,969,58,https://produto.mercadolivre.com.br/MLB-2018775908-repetidor-de-sinal-wireless-xiaomi-mi-pro-r03-24ghz-300-_JM,
E900,78,155,724,https://www.mercadolivre.com.br/roteador-linksys-e900-preto-100v240v/p/MLB7868089?pdp_filters=category:MLB5867,Linksys
,1424.59,"1,112",18,https://produto.mercadolivre.com.br/MLB-2007651878-access-point-roteador-wi-fi-mesh-tp-link-deco-m5-3-unidades-_JM,
,910.80,20,29,https://produto.mercadolivre.com.br/MLB-2188039277-roteador-xiaomi-ax6000-aiot-6000-mbs-wi-fi6-vpn-512mb-_JM,
Cloud Core,5550,13,242,https://www.mercadolivre.com.br/roteador-mikrotik-cloud-core-ccr1016-12g-branco-100v240v/p/MLB7912343?pdp_filters=category:MLB5867,MikroTik
SafeStream,481,9,246,https://www.mercadolivre.com.br/roteador-tp-link-safestream-tl-r600vpn-v4-preto-220v/p/MLB18351355?pdp_filters=category:MLB5867,TP-Link
RouterBOARD,1162.77,16,218,https://www.mercadolivre.com.br/roteador-mikrotik-routerboard-hap-ac-rb962uigs-5hact2hnt-azul-e-branco-100v240v/p/MLB6363657?pdp_filters=category:MLB5867,MikroTik
Mi,210,36,460,https://www.mercadolivre.com.br/roteador-xiaomi-mi-router-4-branco/p/MLB15940035?pdp_filters=category:MLB5867,Xiaomi
,336.02,21,26,https://produto.mercadolivre.com.br/MLB-1811826936-roteador-mercusys-halo-s12-ac1200-sistema-wifi-mesh-2-pack-_JM,
,949,20,24,https://produto.mercadolivre.com.br/MLB-1795896057-roteador-xiaomi-mi-ax6000-wifi6-mesh-2976mbps-ofdma-wpa3-_JM,
UniFi,2999,34,1567,https://www.mercadolivre.com.br/roteador-ubiquiti-unifi-usg-branco-100v240v/p/MLB15378985?pdp_filters=category:MLB5867,Ubiquiti
,1640,58,27,https://produto.mercadolivre.com.br/MLB-1921902371-sistema-wi-fi-mesh-deco-x20-ax1800-tp-link-2-pack-_JM,
DIR-819,123.12,"1,535",10457,https://www.mercadolivre.com.br/roteador-d-link-dir-819-preto-110v220v/p/MLB9452636?pdp_filters=item_id:MLB1698335059,D-Link
,680,58,1187,https://produto.mercadolivre.com.br/MLB-1006525100-amplimax-link-4g-elsys-amplificador-original-_JM,
,78.20,"1,229",175,https://produto.mercadolivre.com.br/MLB-1912594329-roteador-mercusys-wireless-n-300mbps-mw301r-_JM,
,479.88,"1,123",65,https://produto.mercadolivre.com.br/MLB-1807994015-repetidor-de-sinal-wifi-tp-link-re450-1750mbps-ac-dual-band-_JM,
HotSpot 300,419,"1,678",15887,https://www.mercadolivre.com.br/roteador-intelbras-hotspot-300-branco/p/MLB6079819?pdp_filters=category:MLB5867,Intelbras
,195.88,887,193,https://produto.mercadolivre.com.br/MLB-1856863616-repetidor-de-sinal-tp-link-re200-ac750-dual-band-original-_JM,
,157.08,427,32,https://produto.mercadolivre.com.br/MLB-2046101374-roteador-gamer-ac6-tenda-dual-band-1167mbps-4-antenas-_JM,
,19.27,18,881,https://produto.mercadolivre.com.br/MLB-1814119105-suporte-de-parede-triangular-para-roteador-tp-link-m5-oferta-_JM,
,329,301,129,https://produto.mercadolivre.com.br/MLB-2054654711-roteador-intelbras-twibi-giga-mesh-24-a-5-ghz-180m2-nfe-_JM,
,28.07,16,562,https://produto.mercadolivre.com.br/MLB-1789954646-kit-3-suportes-de-parede-para-roteador-tplink-deco-m5-branco-_JM,
,74.99,"5,289",29,https://produto.mercadolivre.com.br/MLB-2655439943-repetidor-wifi-4-antenas-amplificador-de-sinal-2800m-pixlink-_JM,
,78.90,"5,289",635,https://produto.mercadolivre.com.br/MLB-1935947396-repetidor-sinal-2800m-original-repetidor-wifi-4-antenas-_JM,
,577,169,145,https://produto.mercadolivre.com.br/MLB-1825942968-kit-2-roteadores-wireless-mesh-dual-band-twibi-giga--_JM,
,99.90,"5,289",242,https://produto.mercadolivre.com.br/MLB-1935937044-repetidor-wifi-4-antenas-amplificador-sinal-2800m-original-_JM,
,1548.89,137,27,https://produto.mercadolivre.com.br/MLB-2007656616-roteador-bridge-mikrotik-the-4011-series-rb4011igsrm-_JM,
,3058.20,60,51,https://produto.mercadolivre.com.br/MLB-1889915869-roteador-sistema-mesh-wi-fi-6-tp-link-deco-x60-ax3000-pack-3-_JM,
,72.80,81,2436,https://produto.mercadolivre.com.br/MLB-1631567961-repetidor-amplificador-extensor-de-sinal-600mbps-barato-_JM,
TL-MR3420,175,46,554,https://www.mercadolivre.com.br/roteador-wds-bridge-tp-link-tl-mr3420-v5-branco-220v/p/MLB18276020?pdp_filters=item_id:MLB1864046688,TP-Link
,245.87,46,24,https://produto.mercadolivre.com.br/MLB-2036567466-access-point-indoor-tp-link-omada-eap115-branco-_JM,
,1027.79,5,61,https://produto.mercadolivre.com.br/MLB-2024423003-roteador-gigabit-ax5400-tp-link-archer-ax73-_JM,
,178,41,64,https://produto.mercadolivre.com.br/MLB-2148180487-roteador-access-point-wisp-tp-link-tl-mr3020-v1-bivolt-_JM,
AmpliFi,4098,9,123,https://www.mercadolivre.com.br/sistema-wi-fi-mesh-ubiquiti-amplifi-afi-hd-branco-220v-3-unidades/p/MLB8718782?pdp_filters=category:MLB5867,Ubiquiti
,939.23,17,20,https://produto.mercadolivre.com.br/MLB-2662036143-access-point-externo-tp-link-ac1200-eap225-outdoor-_JM,
,2410,58,27,https://produto.mercadolivre.com.br/MLB-1918725629-access-point-roteador-wi-fi-mesh-tp-link-deco-x20-3-unid-_JM,
,329.99,"3,217",65,https://produto.mercadolivre.com.br/MLB-1697400706-roteador-tp-link-941hp-450mbps-3-antenas-8dbi-alta-potencia-_JM,
Archer,276,349,4119,https://www.mercadolivre.com.br/roteador-tp-link-archer-c5-v4-branco/p/MLB15982162?pdp_filters=category:MLB5867,TP-Link
RouterBOARD,885,16,170,https://www.mercadolivre.com.br/roteador-mikrotik-routerboard-rb2011uias-in-preto-e-vermelho-100v240v/p/MLB7931391?pdp_filters=category:MLB5867,MikroTik
Nest Wifi,936,23,193,https://www.mercadolivre.com.br/sistema-wi-fi-mesh-google-nest-wifi-snow-220v/p/MLB7917418?pdp_filters=category:MLB5867,Google
TL-WR841HP,298.90,16,253,https://www.mercadolivre.com.br/access-point-repetidor-roteador-tp-link-tl-wr841hp-v3-preto/p/MLB16142281?pdp_filters=category:MLB5867,TP-Link
,639,587,56,https://produto.mercadolivre.com.br/MLB-1912760412-access-point-roteador-sistema-wi-fi-mesh-tp-link-deco-m4-_JM,
TL-WR820N,119,21,719,https://www.mercadolivre.com.br/roteador-wmm-tp-link-tl-wr820n-v1-branco/p/MLB17846171?pdp_filters=category:MLB5867,TP-Link
AC11,343,210,2064,https://www.mercadolivre.com.br/roteador-tenda-ac11-preto-100v240v/p/MLB14743309?pdp_filters=category:MLB5867,Tenda
Cloud Core,6700,41,893,https://www.mercadolivre.com.br/roteador-mikrotik-cloud-core-r2-ccr1036-12g-4s-branco-100v240v/p/MLB6364666?pdp_filters=category:MLB5867,MikroTik
,113.75,"5,289",433,https://produto.mercadolivre.com.br/MLB-1690085917-repetidor-4-antenas-wifi-amplificador-de-sinal-2800m-pixlink-_JM,
